file_id	is_processed	file_path	start	end
M01004G7C	True	M01004G7C.tab	100000	0
M01003WCZ	True	M01003WCZ.tab	100000	0
M01003MK7	True	M01003MK7.tab	100000	0
M01003ZD5	True	M01003ZD5.tab	100000	0
M010007S1	True	M010007S1.tab	100000	0
M01003RPW	True	M01003RPW.tab	100000	0
M01000H6Q	True	M01000H6Q.tab	100000	0
M01003OML	True	M01003OML.tab	100000	0
M01004EIF	True	M01004EIF.tab	100000	0
M01000F7H	True	M01000F7H.tab	100000	0
M01003VYI	True	M01003VYI.tab	100000	0
M01004JM6	True	M01004JM6.tab	100000	0
M01003JXA	True	M01003JXA.tab	100000	0
M010042EO	True	M010042EO.tab	100000	0
M01000F5O	True	M01000F5O.tab	100000	0
M01003YBL	True	M01003YBL.tab	100000	0
M01003RFP	True	M01003RFP.tab	100000	0
M0100080D	True	M0100080D.tab	100000	0
M01004004	True	M01004004.tab	100000	0
M0100407D	True	M0100407D.tab	100000	0
M01003M5I	True	M01003M5I.tab	100000	0
M01003VF3	True	M01003VF3.tab	100000	0
M01003Q0L	True	M01003Q0L.tab	100000	0
M01004EYT	True	M01004EYT.tab	100000	0
M01003XSY	True	M01003XSY.tab	100000	0
M01003WQ0	True	M01003WQ0.tab	100000	0
M01004S2T	True	M01004S2T.tab	100000	0
M01003SOJ	True	M01003SOJ.tab	100000	0
M01003RLO	True	M01003RLO.tab	100000	0
M01003VYY	True	M01003VYY.tab	100000	0
M01004W45	True	M01004W45.tab	100000	0
M01003QPQ	True	M01003QPQ.tab	100000	0
M01003WKV	True	M01003WKV.tab	100000	0
M01003NU1	True	M01003NU1.tab	100000	0
M01003UJV	True	M01003UJV.tab	100000	0
M01003UC1	True	M01003UC1.tab	100000	0
M01003UOM	True	M01003UOM.tab	100000	0
M01003UUQ	True	M01003UUQ.tab	100000	0
M01003LDC	True	M01003LDC.tab	100000	0
M01003T6S	True	M01003T6S.tab	100000	0
M01000F2B	True	M01000F2B.tab	100000	0
M01003WHF	True	M01003WHF.tab	100000	0
M01003YC4	True	M01003YC4.tab	100000	0
M010048W3	True	M010048W3.tab	100000	0
M01000HKT	True	M01000HKT.tab	100000	0
M01003TZT	True	M01003TZT.tab	100000	0
M01003P9K	True	M01003P9K.tab	100000	0
M010008BS	True	M010008BS.tab	100000	0
M01003M1I	True	M01003M1I.tab	100000	0
M01003MY2	True	M01003MY2.tab	100000	0
M01004FWG	True	M01004FWG.tab	100000	0
M01003Q1O	True	M01003Q1O.tab	100000	0
M01000F3F	True	M01000F3F.tab	100000	0
M01003SEI	True	M01003SEI.tab	100000	0
M010048L7	True	M010048L7.tab	100000	0
M01003X7N	True	M01003X7N.tab	100000	0
M01003TRK	True	M01003TRK.tab	100000	0
M01003UBB	True	M01003UBB.tab	100000	0
M01003S40	True	M01003S40.tab	100000	0
M01003TG7	True	M01003TG7.tab	100000	0
M01003T5R	True	M01003T5R.tab	100000	0
M010005DJ	True	M010005DJ.tab	100000	0
M01003UV4	True	M01003UV4.tab	100000	0
M01003TKJ	True	M01003TKJ.tab	100000	0
M01003XOC	True	M01003XOC.tab	100000	0
M01003N8U	True	M01003N8U.tab	100000	0
M01004H7J	True	M01004H7J.tab	100000	0
M010005NF	True	M010005NF.tab	100000	0
M010008OY	True	M010008OY.tab	100000	0
M01003ZRJ	True	M01003ZRJ.tab	100000	0
M01003KI2	True	M01003KI2.tab	100000	0
M01003OX1	True	M01003OX1.tab	100000	0
M01000FIH	True	M01000FIH.tab	100000	0
M01004442	True	M01004442.tab	100000	0
M01004H2Y	True	M01004H2Y.tab	100000	0
M01003RTI	True	M01003RTI.tab	100000	0
M01003U3W	True	M01003U3W.tab	100000	0
M01003KL3	True	M01003KL3.tab	100000	0
M01004KDW	True	M01004KDW.tab	100000	0
M010043HC	True	M010043HC.tab	100000	0
M01000FKS	True	M01000FKS.tab	100000	0
M01000F0X	True	M01000F0X.tab	100000	0
M010007XB	True	M010007XB.tab	100000	0
M01003USC	True	M01003USC.tab	100000	0
M01000HOX	True	M01000HOX.tab	100000	0
M01003OEW	True	M01003OEW.tab	100000	0
M01003JJO	True	M01003JJO.tab	100000	0
M01003QB4	True	M01003QB4.tab	100000	0
M01003UZ9	True	M01003UZ9.tab	100000	0
M01004OTX	True	M01004OTX.tab	100000	0
M01003XZ9	True	M01003XZ9.tab	100000	0
M010008D2	True	M010008D2.tab	100000	0
M01003SFT	True	M01003SFT.tab	100000	0
M01003MNH	True	M01003MNH.tab	100000	0
M01003P9X	True	M01003P9X.tab	100000	0
M01003O1T	True	M01003O1T.tab	100000	0
M010005FS	True	M010005FS.tab	100000	0
M01000H52	True	M01000H52.tab	100000	0
M01003U4V	True	M01003U4V.tab	100000	0
M01003ZY8	True	M01003ZY8.tab	100000	0
M01003RNZ	True	M01003RNZ.tab	100000	0
M01003N43	True	M01003N43.tab	100000	0
M01003UB8	True	M01003UB8.tab	100000	0
M01003VMA	True	M01003VMA.tab	100000	0
M01003UUJ	True	M01003UUJ.tab	100000	0
M01003VAA	True	M01003VAA.tab	100000	0
M01003JYR	True	M01003JYR.tab	100000	0
M01003QOD	True	M01003QOD.tab	100000	0
M01000FY2	True	M01000FY2.tab	100000	0
M01003VNT	True	M01003VNT.tab	100000	0
M01004MFL	True	M01004MFL.tab	100000	0
M01003NEC	True	M01003NEC.tab	100000	0
M01003SOB	True	M01003SOB.tab	100000	0
M010040MW	True	M010040MW.tab	100000	0
M01003WSO	True	M01003WSO.tab	100000	0
M01003RCP	True	M01003RCP.tab	100000	0
M01003NOV	True	M01003NOV.tab	100000	0
M01003V5B	True	M01003V5B.tab	100000	0
M0100089S	True	M0100089S.tab	100000	0
M01003YEH	True	M01003YEH.tab	100000	0
M01003XJR	True	M01003XJR.tab	100000	0
M01003R5E	True	M01003R5E.tab	100000	0
M010040IM	True	M010040IM.tab	100000	0
M010040CO	True	M010040CO.tab	100000	0
M01000HA8	True	M01000HA8.tab	100000	0
M01003VIC	True	M01003VIC.tab	100000	0
M01000HLY	True	M01000HLY.tab	100000	0
M01004I9K	True	M01004I9K.tab	100000	0
M01003ZBX	True	M01003ZBX.tab	100000	0
M01004B6M	True	M01004B6M.tab	100000	0
M0100082W	True	M0100082W.tab	100000	0
M01003T2X	True	M01003T2X.tab	100000	0
M01000HBC	True	M01000HBC.tab	100000	0
M01003UJB	True	M01003UJB.tab	100000	0
M01004D5B	True	M01004D5B.tab	100000	0
M01003SLF	True	M01003SLF.tab	100000	0
M01004TA8	True	M01004TA8.tab	100000	0
M01000HGX	True	M01000HGX.tab	100000	0
M01003TJX	True	M01003TJX.tab	100000	0
M01000HS7	True	M01000HS7.tab	100000	0
M01003QOK	True	M01003QOK.tab	100000	0
M01003QPI	True	M01003QPI.tab	100000	0
M01003SG0	True	M01003SG0.tab	100000	0
M01004PBL	True	M01004PBL.tab	100000	0
M010047X5	True	M010047X5.tab	100000	0
M01000H61	True	M01000H61.tab	100000	0
M01003ZP1	True	M01003ZP1.tab	100000	0
M01003P4V	True	M01003P4V.tab	100000	0
M01003S08	True	M01003S08.tab	100000	0
M010008UU	True	M010008UU.tab	100000	0
M010007UV	True	M010007UV.tab	100000	0
M01003WDV	True	M01003WDV.tab	100000	0
M01003RY3	True	M01003RY3.tab	100000	0
M01003JO2	True	M01003JO2.tab	100000	0
M010040CA	True	M010040CA.tab	100000	0
M010040AR	True	M010040AR.tab	100000	0
M01003V2X	True	M01003V2X.tab	100000	0
M01003S26	True	M01003S26.tab	100000	0
M01000F5T	True	M01000F5T.tab	100000	0
M01000H8A	True	M01000H8A.tab	100000	0
M01003P1E	True	M01003P1E.tab	100000	0
M01000FKX	True	M01000FKX.tab	100000	0
M01003S57	True	M01003S57.tab	100000	0
M0100056D	True	M0100056D.tab	100000	0
M01003S65	True	M01003S65.tab	100000	0
M01000FNI	True	M01000FNI.tab	100000	0
M01003PEX	True	M01003PEX.tab	100000	0
M01000HS1	True	M01000HS1.tab	100000	0
M01003ZDF	True	M01003ZDF.tab	100000	0
M01003QLX	True	M01003QLX.tab	100000	0
M01003PU4	True	M01003PU4.tab	100000	0
M01003UJU	True	M01003UJU.tab	100000	0
M01003TKA	True	M01003TKA.tab	100000	0
M010006Z1	True	M010006Z1.tab	100000	0
M010045NE	True	M010045NE.tab	100000	0
M01003QXA	True	M01003QXA.tab	100000	0
M01000HQH	True	M01000HQH.tab	100000	0
M01003X3T	True	M01003X3T.tab	100000	0
M01003MYR	True	M01003MYR.tab	100000	0
M0100055J	True	M0100055J.tab	100000	0
M010008OG	True	M010008OG.tab	100000	0
M01000HCM	True	M01000HCM.tab	100000	0
M0100407Z	True	M0100407Z.tab	100000	0
M01003VMP	True	M01003VMP.tab	100000	0
M01000HDX	True	M01000HDX.tab	100000	0
M01003Q6M	True	M01003Q6M.tab	100000	0
M01000HLD	True	M01000HLD.tab	100000	0
M01003XN8	True	M01003XN8.tab	100000	0
M010008J1	True	M010008J1.tab	100000	0
M01003YHF	True	M01003YHF.tab	100000	0
M01003JMP	True	M01003JMP.tab	100000	0
M01003XOQ	True	M01003XOQ.tab	100000	0
M01003Y82	True	M01003Y82.tab	100000	0
M010040C3	True	M010040C3.tab	100000	0
M01003Y5L	True	M01003Y5L.tab	100000	0
M01003OI1	True	M01003OI1.tab	100000	0
M010005G2	True	M010005G2.tab	100000	0
M01000F2V	True	M01000F2V.tab	100000	0
M01000HTL	True	M01000HTL.tab	100000	0
M01003OLW	True	M01003OLW.tab	100000	0
M010045M8	True	M010045M8.tab	100000	0
M01003QHI	True	M01003QHI.tab	100000	0
M01003ZYB	True	M01003ZYB.tab	100000	0
M01003K9H	True	M01003K9H.tab	100000	0
M01003Z76	True	M01003Z76.tab	100000	0
M01003M66	True	M01003M66.tab	100000	0
M010041XI	True	M010041XI.tab	100000	0
M01003YA1	True	M01003YA1.tab	100000	0
M01003NZ8	True	M01003NZ8.tab	100000	0
M01003VUY	True	M01003VUY.tab	100000	0
M010008DH	True	M010008DH.tab	100000	0
M01003Z9H	True	M01003Z9H.tab	100000	0
M01003TV4	True	M01003TV4.tab	100000	0
M01000H8P	True	M01000H8P.tab	100000	0
M01004MUX	True	M01004MUX.tab	100000	0
M010007YG	True	M010007YG.tab	100000	0
M01003T69	True	M01003T69.tab	100000	0
M01004061	True	M01004061.tab	100000	0
M010007WJ	True	M010007WJ.tab	100000	0
M01004DMO	True	M01004DMO.tab	100000	0
M01004Q5S	True	M01004Q5S.tab	100000	0
M01000H3T	True	M01000H3T.tab	100000	0
M010007VV	True	M010007VV.tab	100000	0
M010007Y7	True	M010007Y7.tab	100000	0
M01003LPJ	True	M01003LPJ.tab	100000	0
M01003PTU	True	M01003PTU.tab	100000	0
M01003ZVL	True	M01003ZVL.tab	100000	0
M01003VRZ	True	M01003VRZ.tab	100000	0
M01000HQ6	True	M01000HQ6.tab	100000	0
M01003V7W	True	M01003V7W.tab	100000	0
M01003K1N	True	M01003K1N.tab	100000	0
M01000HF4	True	M01000HF4.tab	100000	0
M01003MB3	True	M01003MB3.tab	100000	0
M01003TU8	True	M01003TU8.tab	100000	0
M01003V8Z	True	M01003V8Z.tab	100000	0
M01000H3J	True	M01000H3J.tab	100000	0
M010008T4	True	M010008T4.tab	100000	0
M01003XM6	True	M01003XM6.tab	100000	0
M01003YCN	True	M01003YCN.tab	100000	0
M01000HMT	True	M01000HMT.tab	100000	0
M01000F5J	True	M01000F5J.tab	100000	0
M01003MK1	True	M01003MK1.tab	100000	0
M01004G0B	True	M01004G0B.tab	100000	0
M0100426G	True	M0100426G.tab	100000	0
M01003UVG	True	M01003UVG.tab	100000	0
M01000HOD	True	M01000HOD.tab	100000	0
M01003LEB	True	M01003LEB.tab	100000	0
M01004054	True	M01004054.tab	100000	0
M01003MBG	True	M01003MBG.tab	100000	0
M01003QWS	True	M01003QWS.tab	100000	0
M01000HUP	True	M01000HUP.tab	100000	0
M01003XIP	True	M01003XIP.tab	100000	0
M01000F2Q	True	M01000F2Q.tab	100000	0
M01003PJ4	True	M01003PJ4.tab	100000	0
M01000HIB	True	M01000HIB.tab	100000	0
M01003MS6	True	M01003MS6.tab	100000	0
M01000FFT	True	M01000FFT.tab	100000	0
M01004MYV	True	M01004MYV.tab	100000	0
M01004IVI	True	M01004IVI.tab	100000	0
M01003X3K	True	M01003X3K.tab	100000	0
M01003PP6	True	M01003PP6.tab	100000	0
M0100084I	True	M0100084I.tab	100000	0
M01003WCU	True	M01003WCU.tab	100000	0
M01004VWO	True	M01004VWO.tab	100000	0
M01003JVQ	True	M01003JVQ.tab	100000	0
M01003SI9	True	M01003SI9.tab	100000	0
M01003OJ2	True	M01003OJ2.tab	100000	0
M01000HAX	True	M01000HAX.tab	100000	0
M01000FE9	True	M01000FE9.tab	100000	0
M01000F53	True	M01000F53.tab	100000	0
M010043BL	True	M010043BL.tab	100000	0
M01003VTU	True	M01003VTU.tab	100000	0
M01003XRM	True	M01003XRM.tab	100000	0
M01003JLL	True	M01003JLL.tab	100000	0
M01003VQJ	True	M01003VQJ.tab	100000	0
M01004GQS	True	M01004GQS.tab	100000	0
M010040LF	True	M010040LF.tab	100000	0
M01000HUA	True	M01000HUA.tab	100000	0
M01000H2O	True	M01000H2O.tab	100000	0
M010007SI	True	M010007SI.tab	100000	0
M010008E0	True	M010008E0.tab	100000	0
M01003R5K	True	M01003R5K.tab	100000	0
M01003YOZ	True	M01003YOZ.tab	100000	0
M01000FFJ	True	M01000FFJ.tab	100000	0
M01003UTT	True	M01003UTT.tab	100000	0
M01003QEL	True	M01003QEL.tab	100000	0
M01000HBH	True	M01000HBH.tab	100000	0
M01000864	True	M01000864.tab	100000	0
M010005GC	True	M010005GC.tab	100000	0
M01003O2A	True	M01003O2A.tab	100000	0
M0100488T	True	M0100488T.tab	100000	0
M01003WPQ	True	M01003WPQ.tab	100000	0
M01000FLJ	True	M01000FLJ.tab	100000	0
M01003VMH	True	M01003VMH.tab	100000	0
M01003UCH	True	M01003UCH.tab	100000	0
M01003PZ0	True	M01003PZ0.tab	100000	0
M01004V1L	True	M01004V1L.tab	100000	0
M01003UCC	True	M01003UCC.tab	100000	0
M01003UA4	True	M01003UA4.tab	100000	0
M0100084L	True	M0100084L.tab	100000	0
M01003UY9	True	M01003UY9.tab	100000	0
M010007X3	True	M010007X3.tab	100000	0
M01003X39	True	M01003X39.tab	100000	0
M010007S4	True	M010007S4.tab	100000	0
M01000FJ8	True	M01000FJ8.tab	100000	0
M01003JNS	True	M01003JNS.tab	100000	0
M01003LLR	True	M01003LLR.tab	100000	0
M01003QM4	True	M01003QM4.tab	100000	0
M01000FHM	True	M01000FHM.tab	100000	0
M01003OM3	True	M01003OM3.tab	100000	0
M01000F21	True	M01000F21.tab	100000	0
M01003NNI	True	M01003NNI.tab	100000	0
M010005GO	True	M010005GO.tab	100000	0
M01004TR1	True	M01004TR1.tab	100000	0
M01000F8D	True	M01000F8D.tab	100000	0
M01000FCQ	True	M01000FCQ.tab	100000	0
M01000FC6	True	M01000FC6.tab	100000	0
M01003RYY	True	M01003RYY.tab	100000	0
M01003SGE	True	M01003SGE.tab	100000	0
M01003NSR	True	M01003NSR.tab	100000	0
M0100409S	True	M0100409S.tab	100000	0
M01003K6O	True	M01003K6O.tab	100000	0
M01003LIT	True	M01003LIT.tab	100000	0
M01000HHM	True	M01000HHM.tab	100000	0
M010008LK	True	M010008LK.tab	100000	0
M01000F1H	True	M01000F1H.tab	100000	0
M01000FK8	True	M01000FK8.tab	100000	0
M010006YP	True	M010006YP.tab	100000	0
M01003WQK	True	M01003WQK.tab	100000	0
M01000FBH	True	M01000FBH.tab	100000	0
M01003UN3	True	M01003UN3.tab	100000	0
M01003YKG	True	M01003YKG.tab	100000	0
M01004LMQ	True	M01004LMQ.tab	100000	0
M01004UU1	True	M01004UU1.tab	100000	0
M010040QG	True	M010040QG.tab	100000	0
M010049IY	True	M010049IY.tab	100000	0
M01003TKD	True	M01003TKD.tab	100000	0
M010007RN	True	M010007RN.tab	100000	0
M01000F6S	True	M01000F6S.tab	100000	0
M01003R8P	True	M01003R8P.tab	100000	0
M01003LSE	True	M01003LSE.tab	100000	0
M01004A5H	True	M01004A5H.tab	100000	0
M01003KKV	True	M01003KKV.tab	100000	0
M01003L5Q	True	M01003L5Q.tab	100000	0
M0100053N	True	M0100053N.tab	100000	0
M01004UIT	True	M01004UIT.tab	100000	0
M010008JZ	True	M010008JZ.tab	100000	0
M010048A7	True	M010048A7.tab	100000	0
M01003ZN5	True	M01003ZN5.tab	100000	0
M010040NC	True	M010040NC.tab	100000	0
M01003QZB	True	M01003QZB.tab	100000	0
M01004I5R	True	M01004I5R.tab	100000	0
M01000F68	True	M01000F68.tab	100000	0
M01000FCV	True	M01000FCV.tab	100000	0
M010008J3	True	M010008J3.tab	100000	0
M01000H4X	True	M01000H4X.tab	100000	0
M01003OQL	True	M01003OQL.tab	100000	0
M01003VEG	True	M01003VEG.tab	100000	0
M01003UIN	True	M01003UIN.tab	100000	0
M010045DJ	True	M010045DJ.tab	100000	0
M01003P9S	True	M01003P9S.tab	100000	0
M010006YT	True	M010006YT.tab	100000	0
M01000FCG	True	M01000FCG.tab	100000	0
M0100082Z	True	M0100082Z.tab	100000	0
M01004MM6	True	M01004MM6.tab	100000	0
M01003V27	True	M01003V27.tab	100000	0
M01000HDS	True	M01000HDS.tab	100000	0
M01004KEK	True	M01004KEK.tab	100000	0
M01003Z33	True	M01003Z33.tab	100000	0
M01003MQY	True	M01003MQY.tab	100000	0
M01003UI0	True	M01003UI0.tab	100000	0
M01000HO7	True	M01000HO7.tab	100000	0
M01003TBE	True	M01003TBE.tab	100000	0
M010040OO	True	M010040OO.tab	100000	0
M01000HR7	True	M01000HR7.tab	100000	0
M01003X30	True	M01003X30.tab	100000	0
M01004IZ1	True	M01004IZ1.tab	100000	0
M01003U5T	True	M01003U5T.tab	100000	0
M01004LII	True	M01004LII.tab	100000	0
M01003ZRP	True	M01003ZRP.tab	100000	0
M010008CV	True	M010008CV.tab	100000	0
M01003W6C	True	M01003W6C.tab	100000	0
M010044HC	True	M010044HC.tab	100000	0
M01003V6X	True	M01003V6X.tab	100000	0
M010048R3	True	M010048R3.tab	100000	0
M01004830	True	M01004830.tab	100000	0
M01004NCX	True	M01004NCX.tab	100000	0
M0100085G	True	M0100085G.tab	100000	0
M01000H7G	True	M01000H7G.tab	100000	0
M01003LR2	True	M01003LR2.tab	100000	0
M01000F3A	True	M01000F3A.tab	100000	0
M01003MMB	True	M01003MMB.tab	100000	0
M01000FB7	True	M01000FB7.tab	100000	0
M01003MST	True	M01003MST.tab	100000	0
M01003S4J	True	M01003S4J.tab	100000	0
M01004ACS	True	M01004ACS.tab	100000	0
M01003N2J	True	M01003N2J.tab	100000	0
M01003K5S	True	M01003K5S.tab	100000	0
M01003N34	True	M01003N34.tab	100000	0
M01004PP1	True	M01004PP1.tab	100000	0
M010007U2	True	M010007U2.tab	100000	0
M01000FDF	True	M01000FDF.tab	100000	0
M01003T9X	True	M01003T9X.tab	100000	0
M01003SJG	True	M01003SJG.tab	100000	0
M01000H7V	True	M01000H7V.tab	100000	0
M01004NNF	True	M01004NNF.tab	100000	0
M01003UPJ	True	M01003UPJ.tab	100000	0
M01003MQM	True	M01003MQM.tab	100000	0
M01003YUR	True	M01003YUR.tab	100000	0
M01003XTX	True	M01003XTX.tab	100000	0
M010008L0	True	M010008L0.tab	100000	0
M01003Q6I	True	M01003Q6I.tab	100000	0
M01003KPX	True	M01003KPX.tab	100000	0
M010006ZJ	True	M010006ZJ.tab	100000	0
M01003YTQ	True	M01003YTQ.tab	100000	0
M01003YQQ	True	M01003YQQ.tab	100000	0
M01003LYI	True	M01003LYI.tab	100000	0
M01003WJ1	True	M01003WJ1.tab	100000	0
M01000H3Y	True	M01000H3Y.tab	100000	0
M01000HF9	True	M01000HF9.tab	100000	0
M01003ZGR	True	M01003ZGR.tab	100000	0
M01004WPI	True	M01004WPI.tab	100000	0
M01000FG8	True	M01000FG8.tab	100000	0
M010048Y1	True	M010048Y1.tab	100000	0
M01003RNV	True	M01003RNV.tab	100000	0
M01000F7Y	True	M01000F7Y.tab	100000	0
M01003MMQ	True	M01003MMQ.tab	100000	0
M01003Y1E	True	M01003Y1E.tab	100000	0
M01003R7U	True	M01003R7U.tab	100000	0
M01000FJS	True	M01000FJS.tab	100000	0
M01000EYP	True	M01000EYP.tab	100000	0
M01003N2Z	True	M01003N2Z.tab	100000	0
M0100407R	True	M0100407R.tab	100000	0
M01004F1Y	True	M01004F1Y.tab	100000	0
M01000F17	True	M01000F17.tab	100000	0
M01000H0J	True	M01000H0J.tab	100000	0
M01003P0A	True	M01003P0A.tab	100000	0
M01004T3Z	True	M01004T3Z.tab	100000	0
M01003YNR	True	M01003YNR.tab	100000	0
M01003Z8G	True	M01003Z8G.tab	100000	0
M01003NBH	True	M01003NBH.tab	100000	0
M01000HIV	True	M01000HIV.tab	100000	0
M01003U2J	True	M01003U2J.tab	100000	0
M01003OAV	True	M01003OAV.tab	100000	0
M01003QSW	True	M01003QSW.tab	100000	0
M01003RHN	True	M01003RHN.tab	100000	0
M01003SXN	True	M01003SXN.tab	100000	0
